date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:18:53	3806/3806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:54:20%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN010A007_BOUCHERON_COLLECTION_SANTAL-DE-KANDY_125ML_PACKBOTTLE_BD-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN010A007_BOUCHERON_COLLECTION_SANTAL-DE-KANDY_125ML_PACKBOTTLE_BD-150x150.jpg	(from https://www.luxasia.com/brand/boucheron/)
03:18:53	4976/4976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:54:27%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN018A01_BOUCHERON_QUATRE-EN-ROUGE_EDP_100ML_PACKBOTTLE-FRONT-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN018A01_BOUCHERON_QUATRE-EN-ROUGE_EDP_100ML_PACKBOTTLE-FRONT-150x150.jpg	(from https://www.luxasia.com/brand/boucheron/)
03:18:55	54311/54311	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:54:13%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN008A01_BOUCHERON_QUATRE_HOMME_100ML-1024x896.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN008A01_BOUCHERON_QUATRE_HOMME_100ML-1024x896.jpg	(from https://www.luxasia.com/brand/boucheron/)
03:18:55	356897/356897	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Aug%202019%2010:54:08%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN007A01_BOUCHERON_QUATRE-FEMME_100ml-1024x896.png	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN007A01_BOUCHERON_QUATRE-FEMME_100ml-1024x896.png	(from https://www.luxasia.com/brand/boucheron/)
03:18:56	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.1f5.delayed	(from https://www.luxasia.com/brand/boucheron/)
03:18:56	65969/65969	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:54:23%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN010A007_BOUCHERON_COLLECTION_SANTAL-DE-KANDY_125ML_PACKBOTTLE_BD-821x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN010A007_BOUCHERON_COLLECTION_SANTAL-DE-KANDY_125ML_PACKBOTTLE_BD-821x1024.jpg	(from https://www.luxasia.com/brand/boucheron/)
03:18:56	100438/100438	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:54:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BN018A01_BOUCHERON_QUATRE-EN-ROUGE_EDP_100ML_PACKBOTTLE-FRONT-1012x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BN018A01_BOUCHERON_QUATRE-EN-ROUGE_EDP_100ML_PACKBOTTLE-FRONT-1012x1024.jpg	(from https://www.luxasia.com/brand/boucheron/)
03:18:56	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?2869827	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/styledf69.css	(from https://www.luxasia.com/brand/britney-spears/)
03:18:56	4571/4571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:33%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-2-150x150.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:18:57	7529/7529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:36%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-3-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-3-150x150.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:18:57	6938/6938	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-1-150x150.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:18:58	44510/44510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:33%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-2-1024x512.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-2-1024x512.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:18:58	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.1fd.delayed	(from https://www.luxasia.com/brand/britney-spears/)
03:18:59	151649/151649	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:40%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-3-794x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-3-794x1024.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:18:59	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?1620420	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style8a20.css	(from https://www.luxasia.com/brand/burberry/)
03:18:59	101534/101534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:57:32%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BS-1.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BS-1.jpg	(from https://www.luxasia.com/brand/britney-spears/)
03:19:00	2268/2268	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:55:39%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_1-150x150.jpg	(from https://www.luxasia.com/brand/burberry/)
03:19:00	1917/1917	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:55:42%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_2-150x150.jpg	(from https://www.luxasia.com/brand/burberry/)
03:19:02	20072/20072	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:49:00%20GMT	https://www.luxasia.com/brand/burberry/burberry.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/burberry/burberry.com	(from https://www.luxasia.com/brand/burberry/)
03:19:02	26309/26309	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:55:39%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_1-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_1-1024x640.jpg	(from https://www.luxasia.com/brand/burberry/)
03:19:02	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.204.delayed	(from https://www.luxasia.com/brand/burberry/)
03:19:03	18071/18071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:55:42%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_2-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BRAND_BURBERRY_2-1024x640.jpg	(from https://www.luxasia.com/brand/burberry/)
03:19:04	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?5596119	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style63a6.css	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:04	5562/5562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:30%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-1-150x150.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:04	5086/5086	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:39:21%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/196542xcitefun-burberry-cosmetics-4-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/196542xcitefun-burberry-cosmetics-4-150x150.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:05	3916/3916	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:33%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-2-150x150.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:05	3738/3738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-3-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-3-150x150.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:07	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:49:05%20GMT	https://www.luxasia.com/brand/burberry-beauty/burberry.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/burberry-beauty/burberry.com	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:08	103605/103605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:29%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-1-1024x678.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-1-1024x678.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:08	27943/27943	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:39:23%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/196542xcitefun-burberry-cosmetics-4.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/196542xcitefun-burberry-cosmetics-4.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:08	22657/22657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:35%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-2.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-2.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:08	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.20f.delayed	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:08	35308/35308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:37%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/BB-3.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/BB-3.jpg	(from https://www.luxasia.com/brand/burberry-beauty/)
03:19:09	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?2451902	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style5b11.css	(from https://www.luxasia.com/brand/bvlgari/)
03:19:09	3106/3106	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:15%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/50251_001_ful-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/50251_001_ful-150x150.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:09	3835/3835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:36%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/91352_001_ful-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/91352_001_ful-150x150.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:09	3728/3728	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:46%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/95251-Omnia-Amethyste-65ml-EDT-new-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/95251-Omnia-Amethyste-65ml-EDT-new-150x150.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:10	2660/2660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:51%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/97106_001_ful-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/97106_001_ful-150x150.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:10	3843/3843	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:54%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/97732_201_ful-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/97732_201_ful-150x150.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:12	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:49:10%20GMT	https://www.luxasia.com/brand/bvlgari/bulgari.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/bvlgari/bulgari.com	(from https://www.luxasia.com/brand/bvlgari/)
03:19:13	42760/42760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:43:14%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/50251_001_ful-1024x736.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/50251_001_ful-1024x736.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:13	36855/36855	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:36%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/91352_001_ful-1024x730.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/91352_001_ful-1024x730.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:14	41404/41404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:47%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/95251-Omnia-Amethyste-65ml-EDT-new-1024x731.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/95251-Omnia-Amethyste-65ml-EDT-new-1024x731.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:14	26331/26331	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:50%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/97106_001_ful-1024x730.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/97106_001_ful-1024x730.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:14	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.21c.delayed	(from https://www.luxasia.com/brand/bvlgari/)
03:19:15	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?4738126	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/styleec75.css	(from https://www.luxasia.com/brand/by-terry/)
03:19:15	46735/46735	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:45:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/97732_201_ful.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/97732_201_ful.jpg	(from https://www.luxasia.com/brand/bvlgari/)
03:19:15	4260/4260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Baume-De-Rose-Lip-Care-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Baume-De-Rose-Lip-Care-150x150.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:15	5932/5932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:58:42%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CC-SERUM-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CC-SERUM-150x150.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:16	8130/8130	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:06:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Expert-Range-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Expert-Range-150x150.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:16	5473/5473	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:15%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HHP-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HHP-150x150.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:16	3118/3118	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:26:18%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Ombre-Blackstar-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Ombre-Blackstar-150x150.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:17	75859/75859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:53:25%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Baume-De-Rose-Lip-Care-1014x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Baume-De-Rose-Lip-Care-1014x1024.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:18	165823/165823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:06:28%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Expert-Range-971x1024.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Expert-Range-971x1024.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:18	242363/242363	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:58:44%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CC-SERUM.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CC-SERUM.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:19	216551/216551	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:13:19%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/HHP.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/HHP.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:19	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.228.delayed	(from https://www.luxasia.com/brand/by-terry/)
03:19:19	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?6954198	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style49cc.css	(from https://www.luxasia.com/brand/byredo/)
03:19:19	2434/2434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:14:49%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/image-23-150x150.jpeg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/image-23-150x150.jpg	(from https://www.luxasia.com/brand/byredo/)
03:19:20	102078/102078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:26:19%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/Ombre-Blackstar-1024x1022.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/Ombre-Blackstar-1024x1022.jpg	(from https://www.luxasia.com/brand/by-terry/)
03:19:20	0/-1	---M--	301	error ('')			https://www.luxasia.com/talents	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/talents.22c.delayed	(from https://www.luxasia.com/brand/byredo/)
03:19:20	41833/41833	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2011:14:49%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/image-23-1024x768.jpeg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/image-23-1024x768.jpg	(from https://www.luxasia.com/brand/byredo/)
03:19:20	228581/228581	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2015:37:08%20GMT	https://www.luxasia.com/wp-content/themes/luxasia/assets/style.css?3214052	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/themes/luxasia/assets/style42a1.css	(from https://www.luxasia.com/brand/calvin-klein/)
03:19:21	5818/5818	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:59:48%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_1-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_1-150x150.jpg	(from https://www.luxasia.com/brand/calvin-klein/)
03:19:21	3640/3640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:59:53%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_2-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_2-150x150.jpg	(from https://www.luxasia.com/brand/calvin-klein/)
03:19:21	2895/2895	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:59:56%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_3-150x150.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_3-150x150.jpg	(from https://www.luxasia.com/brand/calvin-klein/)
03:19:23	20073/20073	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202020%2021:49:21%20GMT	https://www.luxasia.com/brand/calvin-klein/calvinklein.com	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/brand/calvin-klein/calvinklein.com	(from https://www.luxasia.com/brand/calvin-klein/)
03:19:24	62179/62179	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Aug%202019%2010:59:47%20GMT	https://www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_1-1024x640.jpg	D:/xampp/htdocs/Atlancey/luxasia/www.luxasia.com/wp-content/uploads/2019/05/CK_BRAND_1-1024x640.jpg	(from https://www.luxasia.com/brand/calvin-klein/)
